epoch,loss,accuracy
1,0.5042334875836968,0.8166999799013138
2,0.28653450421988963,0.8966999757289886
3,0.21074316545389593,0.9265999743342399
4,0.12384207515046,0.9578999787569046
5,0.05974459799937904,0.980499982535839
