epoch,loss,accuracy
1,1.5243162714259726,0.49014084523832296
2,0.9427071364832597,0.6684419017442516
3,0.7700958554173859,0.7249559860833934
4,0.6668099135580198,0.764920774479987
5,0.6015558763289116,0.7906250005037012
