0,1,2,3,4,5,6,7,8,9
415,4,2,0,1,2,0,1,16,9
6,383,0,1,0,1,0,2,6,51
13,1,382,6,18,6,9,3,12,0
2,0,6,344,8,67,9,6,4,4
6,2,7,10,360,23,2,35,4,1
3,1,7,35,16,364,3,14,5,2
7,0,15,6,1,8,406,2,5,0
5,2,5,3,18,17,1,390,4,5
29,2,2,0,1,0,0,2,407,7
8,49,0,0,0,0,0,0,6,387
