0,1,2,3,4,5,6,7,8,9
367,7,18,1,2,3,3,10,19,20
6,369,1,0,0,1,1,4,4,64
5,4,347,7,38,11,19,13,6,0
2,3,13,314,38,45,16,12,3,4
4,2,11,7,380,14,4,25,1,2
1,4,13,56,48,274,10,42,1,1
1,0,7,7,5,2,427,0,0,1
1,2,3,6,46,15,3,369,2,3
32,11,5,2,7,3,3,9,361,17
5,74,1,0,3,1,1,3,8,354
