0,1,2,3,4,5,6,7,8,9
417,6,6,0,0,1,1,4,12,3
3,418,0,0,2,0,1,1,4,21
11,3,400,9,15,2,6,1,3,0
2,2,4,380,7,45,4,5,1,0
3,1,8,23,359,30,3,22,0,1
1,3,14,60,23,317,5,25,2,0
1,1,21,18,1,0,408,0,0,0
1,2,5,7,18,16,1,393,3,4
34,10,3,2,2,1,0,3,392,3
6,100,1,2,1,1,0,0,14,325
