0,1,2,3,4,5,6,7,8,9
401,2,3,5,2,1,1,4,26,5
3,380,2,0,0,3,0,2,5,55
9,0,392,9,7,11,13,3,5,1
1,0,10,358,14,44,14,3,6,0
0,0,9,19,365,27,2,25,3,0
0,2,14,51,20,342,1,16,4,0
1,0,11,5,1,5,424,0,3,0
4,1,2,5,30,11,0,390,4,3
11,11,3,1,3,2,1,3,408,7
4,54,0,1,1,0,1,2,3,384
