epoch,loss,accuracy
1,1.6078772393750473,0.42337147912509004
2,1.091317917259646,0.6148767605633803
3,0.9022302938179231,0.679533450536325
4,0.7288279785236842,0.7418133801137897
5,0.6212134822993212,0.7882482392687193
