,0,1,2,3,4,5,6,7,8,9
0,0.0,27.423567501376386,26.82985868436607,28.37632485211852,27.652649263742624,27.10693606062798,30.03350071245131,29.065403239702764,24.867808488147322,27.24303927999351
1,27.423567501376386,0.0,26.68141519186779,26.803191081078953,26.743969062311947,24.650835795235466,27.874126554300275,27.29525094045477,25.170164053676487,18.635553190035985
2,26.82985868436607,26.68141519186779,0.0,26.54577747305732,24.100737410000015,24.199811140883256,25.938438690049807,27.806245070131748,26.21328093226667,26.97441230945422
3,28.37632485211852,26.803191081078953,26.54577747305732,0.0,24.470839327018425,19.599808454220334,27.63769791344984,27.173289276792307,27.968446286326802,27.47866288923615
4,27.652649263742624,26.743969062311947,24.100737410000015,24.470839327018425,0.0,20.907862107136808,27.447411347063127,25.654882461662552,26.605144697846068,26.67799485299753
5,27.10693606062798,24.650835795235466,24.199811140883256,19.599808454220334,20.907862107136808,0.0,26.038981808766106,25.43503689783932,25.94206876367808,25.522532819833614
6,30.03350071245131,27.874126554300275,25.938438690049807,27.63769791344984,27.447411347063127,26.038981808766106,0.0,28.04851103627758,28.69340392787895,28.036352376405233
7,29.065403239702764,27.29525094045477,27.806245070131748,27.173289276792307,25.654882461662552,25.43503689783932,28.04851103627758,0.0,26.99438964714924,26.321364678488006
8,24.867808488147322,25.170164053676487,26.21328093226667,27.968446286326802,26.605144697846068,25.94206876367808,28.69340392787895,26.99438964714924,0.0,25.097043709261715
9,27.24303927999351,18.635553190035985,26.97441230945422,27.47866288923615,26.67799485299753,25.522532819833614,28.036352376405233,26.321364678488006,25.097043709261715,0.0
