0,1,2,3,4,5,6,7,8,9
399,6,11,0,2,0,1,4,21,6
3,379,4,1,1,0,1,2,5,54
12,1,371,6,16,11,17,5,11,0
1,2,14,337,26,50,11,6,1,2
3,1,6,11,378,22,3,22,2,2
4,2,11,48,38,310,4,26,6,1
2,0,14,9,4,1,417,1,2,0
0,3,5,4,35,13,1,386,1,2
21,7,7,1,2,1,0,8,399,4
7,66,3,2,0,0,0,2,11,359
