0,1,2,3,4,5,6,7,8,9
400,4,9,1,1,0,1,3,23,8
2,395,1,0,1,1,1,2,5,42
7,2,392,6,12,4,18,2,7,0
0,1,7,380,9,35,10,7,1,0
2,1,11,16,378,18,4,20,0,0
3,2,11,55,25,326,4,21,2,1
0,0,8,7,1,0,432,0,2,0
4,0,5,5,32,11,1,389,0,3
17,7,4,0,3,0,0,1,411,7
5,66,0,1,0,0,0,1,8,369
