0,1,2,3,4,5,6,7,8,9
410,3,15,0,1,5,1,0,11,4
6,334,6,0,1,1,0,1,9,92
12,1,358,8,15,15,28,3,10,0
2,1,7,360,16,24,23,12,3,2
2,0,10,17,356,17,21,21,5,1
1,1,10,71,53,275,12,17,4,6
2,0,13,7,2,4,421,1,0,0
5,2,5,4,60,19,3,340,3,9
55,7,15,1,1,6,0,2,348,15
10,32,3,2,0,0,0,2,10,391
