0,1,2,3,4,5,6,7,8,9
403,3,3,1,1,1,0,1,32,5
2,363,0,0,1,0,0,1,12,71
23,1,357,7,26,9,11,1,15,0
6,2,24,259,56,55,27,5,15,1
8,2,13,5,371,11,6,18,9,7
5,3,21,45,45,286,5,22,13,5
3,4,23,11,9,3,387,0,10,0
7,0,4,3,49,21,0,345,13,8
20,10,4,0,3,0,1,0,399,13
6,65,0,0,2,1,1,0,7,368
