0,1,2,3,4,5,6,7,8,9
395,1,10,1,3,3,0,3,25,9
10,357,1,0,1,0,0,3,7,71
10,5,364,13,17,9,16,8,8,0
2,1,13,350,33,30,8,8,4,1
6,0,15,18,350,24,9,22,2,4
4,2,7,72,36,302,5,18,2,2
2,1,15,5,4,2,418,0,3,0
4,1,5,5,45,22,0,363,2,3
27,4,3,1,3,0,0,4,395,13
13,62,0,1,3,0,0,1,4,366
