epoch,loss,accuracy
1,0.7915775279700756,0.6940999814867973
2,0.5630158162117005,0.787399979531765
3,0.4822069904953241,0.8240999773144722
4,0.44209999397397043,0.8380999770760537
5,0.3842762678861618,0.8590999773144722
