epoch,loss,accuracy
1,1.9751167431683607,0.3046654928737963
2,1.698230201089886,0.4639524649566328
3,1.5707335656797383,0.48745598591549294
4,1.5109810325461375,0.5236355637160826
5,1.4755681459332857,0.5462588029848018
