0,1,2,3,4,5,6,7,8,9
376,0,11,5,1,5,0,6,37,9
2,321,0,1,1,3,0,5,15,102
8,0,354,17,13,17,17,8,16,0
1,1,17,335,19,29,28,13,4,3
2,0,9,32,320,14,6,59,7,1
2,2,13,100,26,253,6,37,8,3
3,1,15,20,6,1,399,0,5,0
2,0,3,6,8,22,0,392,7,10
12,1,1,0,2,2,1,4,414,13
5,38,1,0,2,1,0,4,8,391
