0,1,2,3,4,5,6,7,8,9
396,2,12,0,3,1,0,10,23,3
14,351,2,0,0,1,0,3,6,73
9,1,377,7,20,9,16,7,4,0
3,0,14,347,22,46,4,11,3,0
8,0,11,15,364,20,6,23,2,1
3,2,10,57,34,316,3,24,0,1
2,0,15,10,2,4,415,1,1,0
8,0,4,3,45,19,0,368,3,0
26,4,7,0,4,1,0,5,395,8
24,45,0,1,1,0,0,3,6,370
