epoch,loss,accuracy
1,1.5387224798471155,0.44053697208283654
2,1.0575285226526394,0.628873239940321
3,0.889808455823173,0.6854753519447756
4,0.7207423196712011,0.7441461270963642
5,0.6317741132118333,0.7733714790411399
