0,1,2,3,4,5,6,7,8,9
399,2,9,0,3,0,0,10,22,5
12,341,1,0,0,2,0,4,6,84
8,1,377,8,20,10,15,7,4,0
4,0,13,326,32,54,5,12,2,2
8,0,10,11,366,21,4,27,2,1
3,2,10,44,37,322,4,27,0,1
4,0,20,11,2,4,407,1,1,0
6,0,4,2,42,10,0,382,4,0
25,4,3,1,3,0,0,7,398,9
19,38,0,0,1,1,0,3,5,383
