0,1,2,3,4,5,6,7,8,9
408,4,3,0,6,1,2,2,21,3
4,392,0,0,2,0,1,1,6,44
8,1,401,4,16,6,11,1,2,0
2,0,10,369,16,43,5,5,0,0
3,1,4,13,388,18,4,19,0,0
2,2,6,52,33,327,4,23,1,0
0,0,8,9,3,1,429,0,0,0
2,1,5,4,30,14,0,392,0,2
22,5,5,2,2,0,0,4,405,5
5,80,1,1,0,1,0,1,9,352
