0,1,2,3,4,5,6,7,8,9
425,5,1,1,0,0,0,0,18,0
13,383,0,0,0,0,0,2,10,42
43,2,355,4,14,2,12,3,14,1
6,2,29,275,17,72,28,9,9,3
20,0,25,11,311,26,14,34,7,2
13,3,19,55,22,278,13,34,8,5
8,0,32,4,1,3,394,1,7,0
12,4,5,10,21,17,0,367,10,4
69,8,3,0,0,0,1,4,361,4
17,84,1,0,0,0,0,2,16,330
