0,1,2,3,4,5,6,7,8,9
406,8,5,0,3,0,1,1,22,4
3,387,0,0,1,0,1,1,8,49
9,1,391,11,11,5,14,2,6,0
2,0,3,374,19,34,10,4,2,2
8,1,6,12,379,18,7,16,1,2
1,2,7,58,26,332,8,13,3,0
0,0,9,6,5,2,425,0,2,1
2,1,5,8,38,17,0,372,1,6
13,6,5,1,3,0,0,1,412,9
11,57,0,1,0,0,0,2,10,369
