0,1,2,3,4,5,6,7,8,9
378,5,15,2,1,0,6,5,30,8
4,353,2,2,0,0,0,4,17,68
7,0,388,15,11,10,11,2,6,0
4,0,29,322,13,49,25,3,4,1
3,0,32,47,281,40,6,34,5,2
0,3,17,80,24,300,4,17,5,0
2,1,17,8,0,3,417,0,2,0
6,3,9,13,30,24,2,355,3,5
10,6,6,5,2,1,6,0,411,3
11,63,1,3,2,0,0,2,16,352
