epoch,loss,accuracy
1,0.3740197069619934,0.8737117981520967
2,0.16416764189836694,0.9435190120824449
3,0.09851795377629441,0.9654406538734897
4,0.0715204570945498,0.9754797441364605
5,0.057281898625867536,0.980465973702914
