0,1,2,3,4,5,6,7,8,9
395,8,9,3,1,2,2,7,16,7
10,333,1,1,0,0,1,4,3,97
19,0,365,12,12,7,17,8,10,0
8,3,21,291,26,66,19,11,3,2
2,1,23,21,298,58,8,33,2,4
1,2,23,60,36,284,5,28,5,6
4,0,23,14,5,4,395,1,2,2
5,1,8,4,33,25,0,367,2,5
33,21,3,2,4,4,6,2,362,13
13,56,2,1,3,2,1,3,5,364
