0,1,2,3,4,5,6,7,8,9
402,4,4,1,1,2,1,3,28,4
8,364,2,0,0,0,0,5,5,66
11,2,364,9,20,9,17,7,10,1
1,1,14,346,19,39,11,10,7,2
7,2,16,14,350,21,4,31,3,2
3,3,15,63,31,304,3,24,2,2
1,0,9,9,2,3,425,1,0,0
5,2,7,8,35,20,0,365,2,6
18,6,4,1,2,2,0,4,404,9
14,66,0,1,0,0,0,2,7,360
