epoch,loss,accuracy
1,1.9451311961026259,0.3382042256039633
2,1.6314251271771714,0.47671654946367503
3,1.5540994959817807,0.5147007044772027
4,1.5213977375500638,0.5143485915597895
5,1.4523258335153821,0.5597711272642646
