0,1,2,3,4,5,6,7,8,9
397,6,4,2,3,2,2,3,26,5
2,384,0,0,1,2,0,2,5,54
11,0,382,12,15,10,10,3,7,0
1,0,12,341,16,55,12,7,5,1
0,0,9,10,373,21,2,30,4,1
0,3,9,36,28,343,2,22,6,1
1,0,8,6,2,4,428,0,1,0
3,3,2,4,29,15,0,388,4,2
11,5,3,1,2,1,1,1,416,9
3,56,0,3,1,3,0,2,4,378
