epoch,loss,accuracy
1,0.36953335237689316,0.8719999787211418
2,0.1585964568471536,0.9453999790549278
3,0.09790884128771722,0.9670999807119369
4,0.06428652905859053,0.9794999790191651
5,0.03512555311695906,0.9897999882698059
