0,1,2,3,4,5,6,7,8,9
395,3,4,2,3,0,2,0,38,3
6,379,0,0,1,0,1,1,9,53
20,2,365,13,23,1,19,1,6,0
3,0,7,367,17,38,15,3,0,0
4,1,4,23,382,12,6,15,2,1
3,3,12,60,49,294,9,17,2,1
1,0,3,3,0,1,442,0,0,0
4,1,5,12,44,7,1,364,3,9
15,2,1,2,5,0,0,2,417,6
9,57,0,1,0,0,0,1,15,367
