epoch,loss,accuracy
1,1.2383314454555512,0.5122279717892521
2,1.1388654115796089,0.5669354443706837
3,1.0989128096401692,0.5842703877965948
4,1.0816270118951798,0.5959265170985212
5,1.000281318873167,0.6327418974110113
