epoch,loss,accuracy
1,1.2231420821218348,0.6042888237384506
2,1.06278831664772,0.6668554548685146
3,0.9846561913508936,0.6868003731343284
4,0.8848736149013339,0.7237251243781094
5,0.814990281455044,0.7505441542288557
