0,1,2,3,4,5,6,7,8,9
383,11,6,4,1,1,4,4,31,5
5,372,1,3,0,0,0,6,11,52
11,2,369,12,15,9,21,6,5,0
2,2,18,310,32,59,16,7,4,0
4,0,20,37,296,39,7,43,4,0
1,5,7,47,36,317,3,29,3,2
2,2,13,18,0,2,410,0,3,0
3,2,2,10,32,29,1,361,5,5
15,11,0,2,4,1,3,1,410,3
6,67,0,3,1,0,1,2,8,362
