0,1,2,3,4,5,6,7,8,9
390,3,12,3,3,0,3,0,29,7
3,396,0,0,0,0,2,0,9,40
6,1,393,10,12,1,16,2,8,1
2,0,7,378,20,22,13,3,2,3
4,1,13,17,375,13,9,13,2,3
5,3,7,82,47,271,12,17,3,3
1,0,10,6,1,0,431,0,0,1
3,1,7,10,45,10,2,364,4,4
9,7,8,0,1,0,1,1,418,5
8,70,0,1,0,0,1,2,11,357
