0,1,2,3,4,5,6,7,8,9
404,4,8,0,0,2,0,2,22,8
4,385,0,0,0,0,0,1,5,55
6,1,394,7,17,5,10,3,6,1
3,3,10,356,27,36,10,3,1,1
4,1,11,21,373,11,4,20,1,4
1,3,16,53,36,315,7,19,0,0
0,0,16,7,3,1,421,1,1,0
4,4,4,3,34,14,1,378,1,7
13,7,6,1,5,0,1,4,406,7
7,57,1,1,1,0,1,0,5,377
