0,1,2,3,4,5,6,7,8,9
400,4,10,1,2,1,1,3,24,4
2,382,0,0,1,2,0,3,8,52
10,0,360,14,22,14,16,4,10,0
1,2,10,334,22,55,8,11,7,0
0,0,7,21,358,21,4,33,4,2
0,3,15,39,25,338,3,19,6,2
3,0,17,16,1,5,406,0,1,1
5,1,2,7,22,16,0,382,8,7
11,9,5,1,4,1,0,3,407,9
6,80,1,0,2,1,0,2,7,351
