,0,1,2,3,4,5,6,7,8,9
0,0.0,8.81586061735969,8.51673565097461,9.14450138664983,9.26262114546911,9.29958547029921,9.488385659175398,8.946794533194533,7.360295976443199,8.717772613394306
1,8.81586061735969,0.0,9.14423966967372,9.282583520734928,9.404218660550947,9.055169234378123,9.505400391262372,8.865664283138548,8.042632317973096,6.572808212806878
2,8.51673565097461,9.14423966967372,0.0,7.790663860358033,7.8757799652352185,7.994831732229384,7.433444150255159,8.656258304411235,8.711249412685412,9.253508011700426
3,9.14450138664983,9.282583520734928,7.790663860358033,0.0,8.157861142088832,6.681939826495826,7.795191817375107,8.709172785818689,8.995736194228419,9.093558317218037
4,9.26262114546911,9.404218660550947,7.8757799652352185,8.157861142088832,0.0,7.936763987433359,8.849293530091694,7.443658045826296,9.034021469817178,9.190339756970646
5,9.29958547029921,9.055169234378123,7.994831732229384,6.681939826495826,7.936763987433359,0.0,8.14685185262035,7.909254820790454,8.849292863646845,9.08256726373695
6,9.488385659175398,9.505400391262372,7.433444150255159,7.795191817375107,8.849293530091694,8.14685185262035,0.0,9.266602898542468,8.995246276763798,9.433262694746915
7,8.946794533194533,8.865664283138548,8.656258304411235,8.709172785818689,7.443658045826296,7.909254820790454,9.266602898542468,0.0,8.500802199195153,8.670053238377923
8,7.360295976443199,8.042632317973096,8.711249412685412,8.995736194228419,9.034021469817178,8.849292863646845,8.995246276763798,8.500802199195153,0.0,7.930196796157458
9,8.717772613394306,6.572808212806878,9.253508011700426,9.093558317218037,9.190339756970646,9.08256726373695,9.433262694746915,8.670053238377923,7.930196796157458,0.0
