0,1,2,3,4,5,6,7,8,9
398,9,6,5,0,0,4,8,17,3
5,377,1,1,0,2,2,10,11,41
11,1,352,13,22,12,26,8,5,0
2,0,6,322,35,54,23,7,1,0
2,0,13,26,316,49,7,34,3,0
1,4,5,61,26,324,5,21,1,2
1,1,12,8,1,2,423,0,2,0
4,1,2,14,37,37,3,347,2,3
22,14,1,5,2,3,6,0,394,3
8,88,0,4,2,3,1,2,6,336
