0,1,2,3,4,5,6,7,8,9
423,2,2,1,1,1,0,2,12,6
14,315,1,0,0,0,0,3,8,109
18,3,353,10,15,10,23,4,12,2
6,0,7,303,30,63,12,14,7,8
12,1,19,20,354,14,3,20,5,2
6,2,17,41,58,271,6,39,2,8
3,0,14,14,7,4,401,0,4,3
12,0,5,7,50,17,0,343,6,10
51,5,5,2,2,2,0,4,366,13
21,38,1,1,0,0,0,1,8,380
