epoch,loss,accuracy
1,0.49952219557017086,0.8159999769926071
2,0.3008371816202998,0.8931999745965004
3,0.1971064708940685,0.929199977517128
4,0.1123327301198151,0.9640999802947045
5,0.05842152244236786,0.9813999831676483
