0,1,2,3,4,5,6,7,8,9
409,2,8,3,1,0,1,1,17,8
5,342,3,0,0,0,0,3,2,95
21,0,344,14,16,16,17,11,7,4
3,4,12,307,12,57,20,26,5,4
9,0,12,13,275,46,10,65,9,11
3,2,9,44,11,307,2,54,7,11
5,2,10,12,4,6,405,2,0,4
7,1,5,3,8,21,0,389,2,14
47,20,4,1,1,0,2,0,344,31
8,38,0,0,2,0,0,0,2,400
