0,1,2,3,4,5,6,7,8,9
376,4,18,2,2,0,6,6,28,8
3,361,1,1,1,1,0,3,17,62
5,0,399,13,9,9,12,1,2,0
4,1,31,318,16,51,24,2,3,0
2,0,36,39,292,36,8,28,7,2
0,3,15,78,29,297,5,18,5,0
1,0,14,7,0,1,425,0,2,0
5,1,8,12,41,36,2,336,2,7
14,5,6,5,2,1,6,0,408,3
15,73,1,3,1,0,0,2,16,339
