0,1,2,3,4,5,6,7,8,9
403,3,4,2,3,1,0,3,27,4
3,379,1,0,0,2,0,2,5,58
8,0,385,11,11,14,13,2,5,1
0,2,10,353,15,46,15,2,6,1
0,0,10,22,358,25,2,31,2,0
0,3,13,51,23,343,1,15,1,0
1,0,5,8,1,5,426,0,4,0
3,2,2,5,28,12,0,389,4,5
11,9,1,1,3,2,1,1,412,9
4,51,0,1,1,1,1,1,2,388
