epoch,loss,accuracy
1,0.4777474311136064,0.8338330668088131
2,0.26512277883549656,0.906294420753376
3,0.17639839131048832,0.9378775764036958
4,0.11866642391228388,0.9586998045486852
5,0.08731940775638408,0.9703824626865671
