0,1,2,3,4,5,6,7,8,9
8540,42,40,13,10,10,2,27,267,49
65,8135,6,14,6,27,6,30,105,606
136,6,8156,160,169,84,136,53,94,6
21,9,144,7720,251,592,103,120,29,11
25,15,189,214,7631,295,39,532,51,9
19,18,132,724,448,7281,55,274,33,16
12,2,184,124,57,39,8537,4,38,3
46,20,34,58,227,206,2,8351,29,27
279,57,42,25,27,17,9,28,8438,78
134,1277,7,17,17,27,8,49,105,7359
