epoch,loss,accuracy
1,1.6303048007031704,0.4605496453900709
2,1.2043026829442234,0.6324911350054099
3,1.0974765555232975,0.666378546268382
4,0.9568962826796458,0.6993572695035462
5,0.8536410346521554,0.7652925531914894
