0,1,2,3,4,5,6,7,8,9
419,1,1,1,1,0,1,3,13,10
2,328,2,0,0,2,0,2,3,111
13,0,368,8,11,19,23,2,5,1
3,1,7,307,13,84,22,5,5,3
3,0,12,18,346,32,4,31,1,3
3,4,9,16,18,375,2,17,4,2
1,0,6,5,0,7,428,0,2,1
6,0,2,5,24,14,0,383,7,9
22,8,0,0,1,2,1,1,396,19
2,26,0,0,1,1,1,1,4,414
