0,1,2,3,4,5,6,7,8,9
414,2,5,1,1,1,0,1,17,8
2,365,1,0,1,1,0,1,3,76
10,0,384,13,4,12,17,2,7,1
1,1,7,326,16,66,20,4,7,2
0,1,12,22,347,31,6,23,3,5
1,2,13,36,19,359,2,14,4,0
1,0,10,5,0,5,423,0,3,3
3,1,1,6,24,15,0,381,6,13
19,14,1,1,1,3,1,1,392,17
2,47,0,0,0,1,2,1,3,394
