0,1,2,3,4,5,6,7,8,9
418,3,4,0,1,1,2,1,17,3
5,391,1,1,1,0,1,1,6,43
16,1,399,3,10,4,13,1,3,0
5,1,8,354,16,55,5,3,2,1
5,1,5,11,375,27,6,18,0,2
3,2,8,45,24,340,6,19,3,0
1,1,9,8,2,1,428,0,0,0
2,1,4,5,35,14,1,382,3,3
23,3,3,2,2,0,0,1,414,2
8,69,1,1,0,0,0,0,11,360
