0,1,2,3,4,5,6,7,8,9
376,7,7,4,3,0,4,5,36,8
3,363,1,1,1,0,0,6,13,62
11,0,380,15,13,12,10,2,7,0
5,0,24,303,22,65,24,2,4,1
2,0,17,35,294,44,6,43,6,3
0,3,14,61,33,310,2,21,6,0
3,2,14,9,0,2,416,0,4,0
7,1,6,9,35,24,2,358,2,6
11,6,5,5,3,2,5,0,408,5
7,63,0,2,1,0,0,3,9,365
