0,1,2,3,4,5,6,7,8,9
405,2,8,0,4,0,0,1,22,8
1,387,2,2,1,0,0,0,5,52
11,2,384,11,15,2,14,6,5,0
1,1,9,358,18,48,10,2,2,1
8,2,15,14,368,17,6,17,1,2
0,5,14,67,32,311,4,13,4,0
1,0,12,5,4,1,425,0,2,0
5,2,7,8,34,11,1,377,2,3
17,7,2,0,7,0,3,3,404,7
8,65,1,1,0,0,1,1,6,367
