0,1,2,3,4,5,6,7,8,9
406,3,8,1,2,1,0,2,22,5
6,370,2,1,1,1,1,2,6,60
10,2,367,11,20,10,18,6,6,0
1,0,12,356,24,35,9,7,6,0
7,0,14,16,351,18,6,34,2,2
3,2,11,63,35,300,5,27,3,1
2,0,15,10,4,2,416,1,0,0
4,3,8,6,31,9,0,379,5,5
22,9,3,5,8,1,0,5,390,7
15,63,1,2,0,1,0,2,7,359
