epoch,loss,accuracy
1,1.0983866230702737,0.6138644369555192
2,0.5093944116797245,0.8242957751515886
3,0.23401342615695067,0.9186619721667867
4,0.07112996379884196,0.9845950704225352
5,0.01890485025417637,0.9982394366197183
