0,1,2,3,4,5,6,7,8,9
392,5,6,1,3,1,0,3,26,13
5,354,2,0,2,0,1,0,6,80
20,1,360,8,24,2,24,2,9,0
5,1,17,309,23,44,29,20,1,1
7,3,13,12,339,14,7,49,2,4
1,2,31,54,36,269,13,42,0,2
1,1,11,4,1,2,424,1,3,2
2,2,3,3,18,11,1,401,2,7
28,24,7,3,3,4,1,4,361,15
11,47,1,1,1,0,0,0,8,381
