0,1,2,3,4,5,6,7,8,9
400,3,5,2,1,0,2,5,22,10
2,376,0,0,1,3,0,1,4,63
8,0,382,12,7,8,26,0,7,0
1,0,13,349,13,43,22,2,6,1
1,0,15,21,329,42,8,25,7,2
0,2,14,68,11,332,4,15,4,0
1,0,6,6,1,1,431,0,4,0
4,1,5,9,29,33,3,357,5,4
9,7,3,3,1,1,1,1,415,9
1,68,0,3,1,2,0,0,6,369
