0,1,2,3,4,5,6,7,8,9
408,1,11,1,1,1,3,2,18,4
9,373,0,0,0,0,1,3,9,55
6,1,393,6,9,5,26,1,2,1
1,1,8,363,11,38,22,4,2,0
4,0,21,17,351,24,9,21,2,1
2,2,14,61,23,316,15,15,2,0
0,0,4,3,2,0,441,0,0,0
0,1,7,8,33,27,1,366,4,3
17,4,5,1,4,0,0,3,410,6
15,51,0,1,0,0,1,2,11,369
