,0,1,2,3,4,5,6,7,8,9
0,0.0,7.810534055528663,7.605169149482067,8.415896126534747,8.354271899801265,8.424407268519165,8.447710615205603,8.195285211002252,6.26073734394607,8.071505260262088
1,7.810534055528663,0.0,8.83819260025471,8.79537791981007,9.250938409427052,8.706755521091278,9.035050254589311,8.487642551367141,7.644265816814303,5.95667818427629
2,7.605169149482067,8.83819260025471,0.0,7.320361915697,7.339044086580814,7.742582959191688,6.984051547731002,8.018857224813111,7.992805289887931,9.106426301960505
3,8.415896126534747,8.79537791981007,7.320361915697,0.0,7.837670744625424,6.333999875341134,7.557815346019457,8.113793799388993,8.468376108745286,9.087787469092744
4,8.354271899801265,9.250938409427052,7.339044086580814,7.837670744625424,0.0,7.268548310277249,8.147658734909264,6.948145546916556,8.4394401214368,9.276320919531546
5,8.424407268519165,8.706755521091278,7.742582959191688,6.333999875341134,7.268548310277249,0.0,8.102630121380507,7.636787782414484,8.427480462804295,9.089561512022321
6,8.447710615205603,9.035050254589311,6.984051547731002,7.557815346019457,8.147658734909264,8.102630121380507,0.0,8.507972407184436,8.401748701765015,9.304129687076648
7,8.195285211002252,8.487642551367141,8.018857224813111,8.113793799388993,6.948145546916556,7.636787782414484,8.507972407184436,0.0,8.061520725371217,8.540160381662242
8,6.26073734394607,7.644265816814303,7.992805289887931,8.468376108745286,8.4394401214368,8.427480462804295,8.401748701765015,8.061520725371217,0.0,7.802432095093914
9,8.071505260262088,5.95667818427629,9.106426301960505,9.087787469092744,9.276320919531546,9.089561512022321,9.304129687076648,8.540160381662242,7.802432095093914,0.0
