0,1,2,3,4,5,6,7,8,9
351,2,19,2,6,6,1,5,44,14
5,298,1,1,2,6,0,2,12,123
5,0,372,21,15,10,22,1,4,0
1,1,7,329,16,60,24,3,8,1
2,1,14,36,321,31,12,21,9,3
1,0,13,64,24,314,5,19,8,2
2,0,16,12,3,5,409,0,3,0
2,0,6,21,22,35,2,349,8,5
12,10,5,2,6,3,1,1,400,10
5,33,1,3,2,6,0,1,10,389
