epoch,loss,accuracy
1,2.0488052485694346,0.25735035202872586
2,1.686407831353201,0.42046654937972483
3,1.5915294852055295,0.4861355633802817
4,1.410078123421736,0.559419014084507
5,1.3672321380024226,0.58617957796849
