0,1,2,3,4,5,6,7,8,9
380,5,11,3,2,0,3,7,30,9
4,349,0,0,1,0,1,2,10,83
5,0,363,20,14,13,25,5,5,0
4,1,14,323,25,50,28,4,1,0
1,2,14,31,325,31,8,30,5,3
0,7,10,72,34,295,4,24,3,1
2,1,13,9,1,2,421,0,1,0
6,1,6,8,47,23,2,348,3,6
13,4,6,4,2,1,5,0,410,5
8,53,1,2,2,0,1,1,7,375
