0,1,2,3,4,5,6,7,8,9
370,12,7,3,4,0,3,7,37,7
3,367,1,0,1,0,1,3,12,62
10,0,368,13,14,17,17,6,5,0
8,0,17,292,25,72,22,9,5,0
2,3,16,23,317,32,7,43,3,4
2,2,13,55,32,310,3,26,6,1
3,0,14,11,1,6,408,1,5,1
5,1,5,7,32,22,2,365,5,6
11,6,3,4,3,1,3,0,412,7
9,68,1,1,2,0,1,2,10,356
