0,1,2,3,4,5,6,7,8,9
369,8,10,1,8,2,3,9,29,11
4,382,1,0,4,0,1,4,5,49
9,4,337,6,43,12,25,5,9,0
1,2,13,306,44,36,34,8,4,2
4,3,10,11,385,13,8,15,0,1
3,3,12,49,63,280,7,30,2,1
1,0,7,4,4,2,431,0,1,0
2,2,6,8,56,12,1,359,2,2
25,14,7,1,7,0,7,8,375,6
10,93,1,0,6,1,1,4,11,323
