0,1,2,3,4,5,6,7,8,9
392,3,8,0,2,1,0,5,26,13
4,372,1,0,0,0,0,0,7,66
10,2,373,10,17,6,18,7,7,0
2,2,12,346,17,44,10,14,1,2
7,0,11,22,351,21,6,27,2,3
1,1,7,70,32,311,4,20,3,1
4,0,13,12,1,2,415,1,2,0
5,1,5,3,36,26,0,368,5,1
20,10,2,0,2,1,1,4,401,9
14,59,0,1,2,0,0,1,5,368
