0,1,2,3,4,5,6,7,8,9
362,6,21,2,5,1,1,9,35,8
2,346,5,2,3,3,0,2,13,74
12,0,365,16,13,20,12,6,6,0
1,0,14,295,14,104,9,8,3,2
2,2,16,22,340,28,4,32,3,1
1,5,22,43,18,324,2,30,5,0
0,0,21,10,2,16,400,0,1,0
1,4,8,3,27,16,0,387,2,2
14,11,13,2,4,1,0,7,385,13
8,58,2,3,0,0,1,4,9,365
